date_time,GM RWPS LAKE LVL (GEODECTIC)(m),GM RESERVOIR VOLUME (ML),STN229 ELBOW RIVER AT SARCEE BRIDGE LEVEL (GEODECTIC) WITH COEFFICIENT (m),STN229 ELBOW RIVER AT SARCEE BRIDGE FLOW (m3/s),GM RESERVOIR FILL VOLUME TO CREST (m3)
7/4/2020 7:00,1074.457886,14523.00488,1079.426147,28.85700035,3114995
7/4/2020 8:00,1074.467163,14543.51855,1079.429565,29.04800034,3094481
7/4/2020 9:00,1074.4729,14561.76953,1079.426147,28.85700035,3076230
7/4/2020 10:00,1074.476074,14575.46777,1079.429199,29.04800034,3060248
7/4/2020 11:00,1074.482056,14598.31836,1079.42981,29.04800034,3041968
7/4/2020 12:00,1074.492798,14630.35059,1079.426147,28.85700035,3007649
7/4/2020 13:00,1074.503052,14671.60449,1079.426147,28.85700035,2973276
7/4/2020 14:00,1074.52356,14738.23535,1079.433838,29.38100052,2911268
7/4/2020 15:00,1074.534058,14765.86621,1079.469238,31.53300095,2879045
7/4/2020 16:00,1074.546143,14807.37793,1079.442627,29.90500069,2830622
7/4/2020 17:00,1074.562012,14862.84863,1079.436157,29.19000053,2775151
7/4/2020 18:00,1074.574341,14902.22363,1079.418945,28.52400017,2740413
7/4/2020 19:00,1074.577637,14943.99023,1079.411743,28.19000053,2700977
7/4/2020 20:00,1074.598633,14937.02344,1079.409668,27.85700035,2675422
7/4/2020 21:00,1074.604126,14978.85547,1079.397461,27.47599983,2647511
7/4/2020 22:00,1074.616943,15025.42578,1079.393799,27.33300018,2605581
7/4/2020 23:00,1074.625977,15060.41504,1079.408203,28,2570580
7/5/2020 0:00,1074.636963,15100.13477,1079.383057,27,2535526
7/5/2020 1:00,1074.646973,15135.23828,1079.375854,26.47599983,2502762
7/5/2020 2:00,1074.654297,15170.39551,1079.373047,26.2859993,2467604
7/5/2020 3:00,1074.664185,15198.55859,1079.368652,26.14299965,2439441
7/5/2020 4:00,1074.67395,15231.45898,1079.36499,25.95199966,2404189
7/5/2020 5:00,1074.683716,15262.0498,1079.364624,25.76199913,2378305
7/5/2020 6:00,1074.693604,15287.96484,1079.366577,25.76199913,2350035
7/5/2020 7:00,1074.703247,15330.43359,1079.356934,25.42900085,2307566
7/5/2020 8:00,1074.710938,15358.78711,1079.350952,25.2859993,2279213
7/5/2020 9:00,1074.718506,15387.1748,1079.354248,25.42900085,2250825
7/5/2020 10:00,1074.72644,15413.22559,1079.360229,25.76199913,2224774
7/5/2020 11:00,1074.734741,15441.67676,1079.36145,25.76199913,2196323
7/5/2020 12:00,1074.74292,15470.16113,1079.36145,25.76199913,2167839
7/5/2020 13:00,1074.751709,15491.5459,1079.36145,25.95199966,2139322
7/5/2020 14:00,1074.760254,15527.22852,1079.36145,25.76199913,2110771
7/5/2020 15:00,1074.767578,15555.81152,1079.359009,25.42900085,2082188
7/5/2020 16:00,1074.775757,15589.2002,1079.372192,26.2859993,2046413
7/5/2020 17:00,1074.782959,15596.36035,1079.36145,25.76199913,2039252
7/5/2020 18:00,1074.785156,15598.74805,1079.339844,24.76199913,2034477
7/5/2020 19:00,1074.78894,15625.02344,1079.332642,24.42900085,2012977
7/5/2020 20:00,1074.790894,15632.19336,1079.332642,24.42900085,2005807
7/5/2020 21:00,1074.795898,15646.54199,1079.32605,24.23800087,1991458
7/5/2020 22:00,1074.800049,15660.89746,1079.325439,24.04800034,1977103
7/5/2020 23:00,1074.802856,15668.07813,1079.321899,23.90500069,1969922
7/6/2020 0:00,1074.807007,15682.44629,1079.318359,23.7140007,1955554
7/6/2020 1:00,1074.813965,15704.01367,1079.311157,23.38100052,1933986
7/6/2020 2:00,1074.817871,15718.40137,1079.325439,24.04800034,1919599
7/6/2020 3:00,1074.822998,15739.99902,1079.31311,23.23800087,1898001
7/6/2020 4:00,1074.828003,15752.00586,1079.304565,23.04800034,1890798
7/6/2020 5:00,1074.832031,15761.61426,1079.302979,23.04800034,1878788
7/6/2020 6:00,1074.83606,15773.63086,1079.300293,22.85700035,1864369
7/6/2020 7:00,1074.839966,15788.05859,1079.296753,22.7140007,1849941
7/6/2020 8:00,1074.842041,15788.05859,1079.296753,22.7140007,1849941
7/6/2020 9:00,1074.842041,15795.27539,1079.300293,22.85700035,1842725
7/6/2020 10:00,1074.842041,15795.27539,1079.300293,23.04800034,1842725
7/6/2020 11:00,1074.844971,15809.71484,1079.303955,23.04800034,1835506
7/6/2020 12:00,1074.849976,15821.75293,1079.300659,23.04800034,1816247
7/6/2020 13:00,1074.85498,15843.4375,1079.325439,24.04800034,1787330
7/6/2020 14:00,1074.864014,15872.37793,1079.300293,23.04800034,1772860
7/6/2020 15:00,1074.879028,15930.35352,1079.300293,22.85700035,1707646
7/6/2020 16:00,1074.886963,15964.23242,1079.296753,22.7140007,1664081
7/6/2020 17:00,1074.898926,16015.12988,1079.307495,23.23800087,1630147
7/6/2020 18:00,1074.909058,16051.54492,1079.293335,22.7140007,1586455
7/6/2020 19:00,1074.917969,16080.71289,1079.293335,22.7140007,1557287
7/6/2020 20:00,1074.926025,16109.91113,1079.284912,22,1528089
7/6/2020 21:00,1074.935059,16139.14063,1079.282349,22,1501296
7/6/2020 22:00,1074.94397,16165.96289,1079.278809,21.85700035,1469598
7/6/2020 23:00,1074.952637,16197.69434,1079.277954,21.85700035,1442748
7/7/2020 0:00,1074.963013,16224.57227,1079.275146,21.66699982,1406093
7/7/2020 1:00,1074.973022,16261.2666,1079.267944,21.33300018,1384076
7/7/2020 2:00,1074.97998,16283.30664,1079.267944,21.33300018,1354693
7/7/2020 3:00,1074.989014,16310.2666,1079.271606,21.14299965,1325280
7/7/2020 4:00,1074.998047,16347.07324,1079.257202,20.80999947,1290927
7/7/2020 5:00,1075.005981,16376.55273,1079.255859,20.80999947,1268820
7/7/2020 6:00,1075.015991,16413.44336,1079.263428,21.14299965,1231938
7/7/2020 7:00,1075.022461,16435.60156,1079.25354,20.66699982,1202398
7/7/2020 8:00,1075.031006,16457.77734,1079.25354,20.66699982,1180223
7/7/2020 9:00,1075.03894,16492.30469,1079.256226,20.80999947,1145695
7/7/2020 10:00,1075.046997,16514.52344,1079.258179,20.80999947,1123477
7/7/2020 11:00,1075.055054,16544.17383,1079.257202,20.80999947,1093826
7/7/2020 12:00,1075.062988,16581.27734,1079.257324,21,1056723
7/7/2020 13:00,1075.074951,16625.86523,1079.282349,22,1012135
7/7/2020 14:00,1075.08606,16668.03711,1079.263794,21,969963
7/7/2020 15:00,1075.098022,16705.29688,1079.261841,21,932703
7/7/2020 16:00,1075.105957,16740.11328,1079.260742,21,897887
7/7/2020 17:00,1075.110962,16740.11328,1079.258423,20.80999947,890422
7/7/2020 18:00,1075.12085,16769.98633,1079.257202,20.80999947,882953
7/7/2020 19:00,1075.123901,16784.93555,1079.261108,21,853064
7/7/2020 20:00,1075.131958,16807.37109,1079.257202,20.80999947,823146
7/7/2020 21:00,1075.136963,16837.31055,1079.258179,20.80999947,800690
7/7/2020 22:00,1075.140015,16837.31055,1079.262329,21,800690
7/7/2020 23:00,1075.13916,16844.80078,1079.262817,21.14299965,795696
7/8/2020 0:00,1075.145874,16859.78516,1079.267944,21.33300018,785708
7/8/2020 1:00,1075.149048,16874.77734,1079.291992,22.38100052,765722
7/8/2020 2:00,1075.154053,16879.77539,1079.303955,23.04800034,748224
7/8/2020 3:00,1075.157104,16902.2793,1079.308594,23.23800087,740722
7/8/2020 4:00,1075.161011,16924.80078,1079.325073,23.90500069,720708
7/8/2020 5:00,1075.16394,16932.31055,1079.336548,24.42900085,698176
7/8/2020 6:00,1075.170044,16939.82422,1079.348999,25.09499931,690662
7/8/2020 7:00,1075.170898,16962.37109,1079.354248,25.42900085,690662
7/8/2020 8:00,1075.180664,16992.45898,1079.363403,25.95199966,645542
7/8/2020 9:00,1075.196045,17042.66797,1079.358887,25.42900085,595332
7/8/2020 10:00,1075.21167,17110.57617,1079.347046,25.09499931,542528
7/8/2020 11:00,1075.229004,17171.05664,1079.339844,24.90500069,474510
7/8/2020 12:00,1075.236084,17229.12305,1079.347046,25.09499931,424036
7/8/2020 13:00,1075.259155,17259.45703,1079.325439,24.04800034,355774
7/8/2020 14:00,1075.282349,17312.60938,1079.321289,23.90500069,325390
7/8/2020 15:00,1075.282104,17401.38086,1079.311157,23.7140007,244236
7/8/2020 16:00,1075.29895,17431.87109,1079.315674,23.38100052,198504
7/8/2020 17:00,1075.316406,17477.6543,1079.303955,23.04800034,145072
7/8/2020 18:00,1075.326172,17520.94922,1079.300293,22.85700035,99208
7/8/2020 19:00,1075.343018,17582.16211,1079.300293,22.85700035,37964
7/8/2020 20:00,1075.358032,17643.47852,1079.300293,22.85700035,-5478
7/8/2020 21:00,1075.370972,17679.29492,1079.303955,23.04800034,-41294
7/8/2020 22:00,1075.385986,17740.77734,1079.299438,22.85700035,-95086
7/8/2020 23:00,1075.401123,17794.6582,1079.296753,22.7140007,-146388
7/9/2020 0:00,1075.415039,17838.33203,1079.292847,22.38100052,-200332
7/9/2020 1:00,1075.428955,17892.35352,1079.286011,22.38100052,-254354
7/9/2020 2:00,1075.441162,17946.45117,1079.286011,22.19000053,-305874
7/9/2020 3:00,1075.45459,17998.04297,1079.282349,22,-367788
7/9/2020 4:00,1075.46814,18052.28711,1079.278809,21.85700035,-414288
7/9/2020 5:00,1075.481567,18104.01953,1079.278809,21.66699982,-460844
7/9/2020 6:00,1075.495117,18142.86133,1079.278198,21.85700035,-504862
7/9/2020 7:00,1075.508423,18197.30469,1079.275146,21.66699982,-559304
7/9/2020 8:00,1075.521973,18244.02734,1079.28064,21.66699982,-606028
7/9/2020 9:00,1075.533081,18288.20313,1079.272949,21.66699982,-652804
7/9/2020 10:00,1075.546387,18342.83984,1079.286011,22.19000053,-704840
7/9/2020 11:00,1075.560669,18397.54688,1079.270386,21.66699982,-759546
7/9/2020 12:00,1075.574341,18444.49414,1079.27771,21.33300018,-806494
7/9/2020 13:00,1075.588257,18488.87891,1079.275146,21.33300018,-850878
7/9/2020 14:00,1075.60144,18535.92578,1079.267944,21.66699982,-905774
7/9/2020 15:00,1075.614868,18590.87695,1079.267944,21.33300018,-945024
7/9/2020 16:00,1075.625244,18630.16992,1079.27063,21.33300018,-992170
7/9/2020 17:00,1075.637939,18674.74414,1079.267334,21.14299965,-1036744
7/9/2020 18:00,1075.646973,18714.10938,1079.265625,21.14299965,-1068232
7/9/2020 19:00,1075.656982,18742.99805,1079.264404,21.14299965,-1104998
7/9/2020 20:00,1075.669922,18790.31055,1079.264404,21.14299965,-1160202
7/9/2020 21:00,1075.687622,18861.37109,1079.264404,21.14299965,-1221264
7/9/2020 22:00,1075.694946,18892.98633,1079.264404,21.14299965,-1247080
7/9/2020 23:00,1075.703979,18932.53516,1079.264404,21.14299965,-1299810
7/10/2020 0:00,1075.719971,18985.31836,1079.264404,21.14299965,-1347318
7/10/2020 1:00,1075.72998,19032.87109,1079.264404,21.14299965,-1394872
7/10/2020 2:00,1075.741943,19080.46875,1079.264404,21.14299965,-1442468
7/10/2020 3:00,1075.755981,19133.4082,1079.264404,21.14299965,-1495408
7/10/2020 4:00,1075.766968,19173.14844,1079.264404,21.14299965,-1543102
7/10/2020 5:00,1075.780029,19220.87891,1079.264404,21.14299965,-1582878
7/10/2020 6:00,1075.790039,19260.68555,1079.264404,21.14299965,-1622686
7/10/2020 7:00,1075.801025,19297.86719,1079.264404,21.14299965,-1651898
7/10/2020 8:00,1075.808105,19321.7832,1079.264404,21.14299965,-1683784
7/10/2020 9:00,1075.81604,19345.70898,1079.264404,21.14299965,-1707708
7/10/2020 10:00,1075.823853,19377.62891,1079.264404,21.14299965,-1739628
7/10/2020 11:00,1075.829956,19401.57813,1079.264404,21.14299965,-1771564
7/10/2020 12:00,1075.839966,19438.85742,1079.264404,21.14299965,-1800858
7/10/2020 13:00,1075.848633,19462.83398,1079.264404,21.14299965,-1824834
7/10/2020 14:00,1075.85498,19486.82227,1079.264404,21.14299965,-1848822
7/10/2020 15:00,1075.86499,19534.82813,1079.264404,21.14299965,-1896828
7/10/2020 16:00,1075.87207,19566.85547,1079.264404,21.14299965,-1928856
7/10/2020 17:00,1075.882935,19598.89844,1079.264404,21.14299965,-1960898
7/10/2020 18:00,1075.891846,19638.97852,1079.264404,21.14299965,-1998306
7/10/2020 19:00,1075.899048,19660.36719,1079.264404,21.14299965,-2022368
7/10/2020 20:00,1075.909058,19700.48828,1079.264404,21.14299965,-2054462
7/10/2020 21:00,1075.919678,19745.99219,1079.264404,21.14299965,-2091928
7/10/2020 22:00,1075.927856,19786.16992,1079.264404,21.14299965,-2140132
7/10/2020 23:00,1075.936035,19818.33203,1079.264404,21.14299965,-2180332
7/11/2020 0:00,1075.949341,19871.97266,1079.264404,21.14299965,-2236654
7/11/2020 1:00,1075.958984,19906.86133,1079.264404,21.14299965,-2274230
7/11/2020 2:00,1075.968994,19944.45703,1079.264404,21.14299965,-2306458
7/11/2020 3:00,1075.980103,19992.82617,1079.264404,21.14299965,-2354826
7/11/2020 4:00,1075.989014,20033.16016,1079.264404,21.14299965,-2395160
7/11/2020 5:00,1076.000977,20073.51758,1079.264404,21.14299965,-2435518
7/11/2020 6:00,1076.010986,20113.90039,1079.264404,21.14299965,-2473208
7/11/2020 7:00,1076.021973,20151.61133,1079.264404,21.14299965,-2513612
7/11/2020 8:00,1076.031006,20183.95117,1079.264404,21.14299965,-2554040
7/11/2020 9:00,1076.041016,20224.39844,1079.264404,21.14299965,-2586398
7/11/2020 10:00,1076.050049,20256.77148,1079.264404,21.14299965,-2618772
7/11/2020 11:00,1076.059204,20289.1582,1079.264404,21.14299965,-2648458
7/11/2020 12:00,1076.069092,20318.85938,1079.264404,21.14299965,-2680860
7/11/2020 13:00,1076.078003,20359.38086,1079.264404,21.14299965,-2721380
7/11/2020 14:00,1076.087036,20391.8125,1079.264404,21.14299965,-2753812
7/11/2020 15:00,1076.092896,20416.14648,1079.264404,21.14299965,-2778146
7/11/2020 16:00,1076.103882,20448.60352,1079.264404,21.14299965,-2810604
7/11/2020 17:00,1076.108887,20472.95313,1079.264404,21.14299965,-2832248
7/11/2020 18:00,1076.117065,20494.60547,1079.264404,21.14299965,-2864726
7/11/2020 19:00,1076.123047,20527.09375,1079.264404,21.14299965,-2897216
7/11/2020 20:00,1076.130981,20567.72266,1079.264404,21.14299965,-2929722
7/11/2020 21:00,1076.140015,20608.37109,1079.264404,21.14299965,-2962240
7/11/2020 22:00,1076.149048,20632.76953,1079.264404,21.14299965,-2994770
7/11/2020 23:00,1076.158813,20662.59961,1079.264404,21.14299965,-3016462
7/12/2020 0:00,1076.164551,20695.1543,1079.264404,21.14299965,-3057154
7/12/2020 1:00,1076.171997,20727.7207,1079.264404,21.14299965,-3097864
7/12/2020 2:00,1076.183838,20773.875,1079.264404,21.14299965,-3127728
7/12/2020 3:00,1076.195801,20814.62109,1079.264404,21.14299965,-3168470
7/12/2020 4:00,1076.206421,20847.23047,1079.264404,21.14299965,-3217384
7/12/2020 5:00,1076.208008,20871.69336,1079.264404,21.14299965,-3233694
7/12/2020 6:00,1076.220581,20920.64063,1079.264404,21.14299965,-3271762
7/12/2020 7:00,1076.225708,20934.24219,1079.264404,21.14299965,-3296242
7/12/2020 8:00,1076.232056,20966.89258,1079.264404,21.14299965,-3337056
7/12/2020 9:00,1076.241821,21007.7207,1079.264404,21.14299965,-3369720
7/12/2020 10:00,1076.250977,21032.22461,1079.264404,21.14299965,-3402394
7/12/2020 11:00,1076.258545,21073.07813,1079.264404,21.14299965,-3435078
7/12/2020 12:00,1076.264038,21089.42383,1079.264404,21.14299965,-3451424
7/12/2020 13:00,1076.276001,21127.57422,1079.264404,21.14299965,-3497750
7/12/2020 14:00,1076.285034,21168.46484,1079.264404,21.14299965,-3530464
7/12/2020 15:00,1076.291992,21193.00586,1079.264404,21.14299965,-3555006
7/12/2020 16:00,1076.294067,21217.55273,1079.264404,21.14299965,-3595920
7/12/2020 17:00,1076.302734,21225.73438,1079.264404,21.14299965,-3587734
7/12/2020 18:00,1076.30835,21258.47461,1079.264404,21.14299965,-3625932
7/12/2020 19:00,1076.321045,21304.87109,1079.264404,21.14299965,-3661412
7/12/2020 20:00,1076.326904,21329.44141,1079.264404,21.14299965,-3691442
7/12/2020 21:00,1076.334961,21362.20898,1079.264404,21.14299965,-3724208
7/12/2020 22:00,1076.347046,21403.17969,1079.264404,21.14299965,-3765180
7/12/2020 23:00,1076.354126,21435.9668,1079.264404,21.14299965,-3795234
7/13/2020 0:00,1076.362915,21468.76172,1079.264404,21.14299965,-3828028
7/13/2020 1:00,1076.371094,21498.83008,1079.264404,21.14299965,-3860830
7/13/2020 2:00,1076.381714,21539.84375,1079.264404,21.14299965,-3901844
7/13/2020 3:00,1076.389282,21580.86914,1079.264404,21.14299965,-3951076
7/13/2020 4:00,1076.398682,21597.2832,1079.264404,21.14299965,-3959284
7/13/2020 5:00,1076.408203,21643.79688,1079.264404,21.14299965,-4014006
7/13/2020 6:00,1076.417236,21676.63867,1079.264404,21.14299965,-4038638
7/13/2020 7:00,1076.425537,21717.70117,1079.264404,21.14299965,-4063276
7/13/2020 8:00,1076.434937,21747.82031,1079.264404,21.14299965,-4112558
7/13/2020 9:00,1076.442383,21780.68359,1079.264404,21.14299965,-4142684
7/13/2020 10:00,1076.449707,21813.55273,1079.264404,21.14299965,-4175552
7/13/2020 11:00,1076.459106,21854.64648,1079.264404,21.14299965,-4208428
7/13/2020 12:00,1076.468262,21895.75,1079.264404,21.14299965,-4257750
7/13/2020 13:00,1076.477051,21925.89844,1079.264404,21.14299965,-4279676
7/13/2020 14:00,1076.483032,21950.56836,1079.264404,21.14299965,-4320792
7/13/2020 15:00,1076.490967,21975.24219,1079.264404,21.14299965,-4337242
7/13/2020 16:00,1076.496338,21999.91797,1079.264404,21.14299965,-4361918
7/13/2020 17:00,1076.503174,22016.37109,1079.264404,21.14299965,-4386598
7/13/2020 18:00,1076.509033,22049.2793,1079.264404,21.14299965,-4403050
7/13/2020 19:00,1076.516846,22079.44922,1079.264404,21.14299965,-4435962
7/13/2020 20:00,1076.52002,22098.65039,1079.264404,21.14299965,-4457906
7/13/2020 21:00,1076.526001,22112.36523,1079.264404,21.14299965,-4485338
7/13/2020 22:00,1076.533081,22137.05664,1079.264404,21.14299965,-4499056
7/13/2020 23:00,1076.538696,22153.51758,1079.264404,21.14299965,-4515518
7/14/2020 0:00,1076.543823,22178.21094,1079.264404,21.14299965,-4540210
7/14/2020 1:00,1076.546997,22194.67578,1079.264404,21.14299965,-4556676
7/14/2020 2:00,1076.55188,22211.14063,1079.264404,21.14299965,-4573140
7/14/2020 3:00,1076.55603,22227.60742,1079.264404,21.14299965,-4586862
7/14/2020 4:00,1076.560059,22241.32813,1079.264404,21.14299965,-4606074
7/14/2020 5:00,1076.564087,22260.54102,1079.264404,21.14299965,-4622542
7/14/2020 6:00,1076.569092,22282.5,1079.264404,21.14299965,-4644500
7/14/2020 7:00,1076.578003,22307.20508,1079.264404,21.14299965,-4669206
7/14/2020 8:00,1076.582031,22331.91016,1079.264404,21.14299965,-4685676
7/14/2020 9:00,1076.586914,22348.38281,1079.113403,15.35700035,-4710382
7/14/2020 10:00,1076.592041,22373.0918,1079.113403,15.75,-4735092
7/14/2020 11:00,1076.597168,22386.82031,1079.113403,15.35700035,-4759802
7/14/2020 12:00,1076.60498,22422.51367,1079.113403,15.46399975,-4784514
7/14/2020 13:00,1076.613159,22452.7207,1079.113403,15.46399975,-4817466
7/14/2020 14:00,1076.620972,22485.67383,1079.117188,15.75,-4847674
7/14/2020 15:00,1076.629028,22510.39063,1079.127808,16,-4872390
7/14/2020 16:00,1076.636963,22543.34766,1079.110352,15.35700035,-4905348
7/14/2020 17:00,1076.642822,22568.06641,1079.109375,15.21399975,-4930066
7/14/2020 18:00,1076.648926,22592.78516,1079.101318,15.21399975,-4946546
7/14/2020 19:00,1076.656982,22625.74805,1079.098999,14.97200012,-4979506
7/14/2020 20:00,1076.662842,22650.46875,1079.096802,14.86100006,-5012468
7/14/2020 21:00,1076.66687,22666.94922,1079.09314,14.86100006,-5020708
7/14/2020 22:00,1076.671021,22680.68359,1079.091797,14.77799988,-5034444
7/14/2020 23:00,1076.674805,22705.40625,1079.088257,14.66699982,-5050926
7/15/2020 0:00,1076.678833,22713.64844,1079.109741,15.35700035,-5070154
7/15/2020 1:00,1076.68103,22721.88867,1079.084595,14.58300018,-5075648
7/15/2020 2:00,1076.683838,22738.37109,1079.084595,14.58300018,-5089382
7/15/2020 3:00,1076.68811,22754.85352,1079.098999,14.97200012,-5114106
7/15/2020 4:00,1076.690918,22760.34766,1079.077393,14.36100006,-5125094
7/15/2020 5:00,1076.693115,22776.83008,1079.077393,14.27799988,-5138830
7/15/2020 6:00,1076.696899,22785.07031,1079.073853,14.27799988,-5155312
7/15/2020 7:00,1076.70105,22801.55273,1079.073853,14.27799988,-5163552
7/15/2020 8:00,1076.703003,22818.03516,1079.075562,14.27799988,-5171794
7/15/2020 9:00,1076.705688,22826.27734,1079.084351,14.58300018,-5180036
7/15/2020 10:00,1076.70459,22826.27734,1079.073853,14.27799988,-5188278
7/15/2020 11:00,1076.708984,22834.51758,1079.074829,14.27799988,-5196518
7/15/2020 12:00,1076.713013,22851,1079.073853,14.27799988,-5213000
7/15/2020 13:00,1076.715088,22859.24219,1079.073853,14.27799988,-5229482
7/15/2020 14:00,1076.714233,22851,1079.073853,14.27799988,-5204760
7/15/2020 15:00,1076.718994,22867.48242,1079.073853,14.27799988,-5229482
7/15/2020 16:00,1076.720947,22883.96484,1079.07019,14.16699982,-5245964
7/15/2020 17:00,1076.724976,22897.70117,1079.072876,14.16699982,-5262448
7/15/2020 18:00,1076.725952,22908.6875,1079.067261,14.08300018,-5270688
7/15/2020 19:00,1076.727051,22908.6875,1079.067139,13.97200012,-5270688
7/15/2020 20:00,1076.72998,22922.42383,1079.061401,13.97200012,-5284424
7/15/2020 21:00,1076.72998,22916.92969,1079.053345,13.66699982,-5278930
7/15/2020 22:00,1076.732056,22925.16992,1079.052246,13.66699982,-5284424
7/15/2020 23:00,1076.735962,22941.65234,1079.057007,13.97200012,-5303652
7/16/2020 0:00,1076.73999,22955.38672,1079.048706,13.77799988,-5317386
7/16/2020 1:00,1076.744019,22971.86914,1079.045044,13.47200012,-5333870
7/16/2020 2:00,1076.746948,22980.10938,1079.045044,13.47200012,-5342110
7/16/2020 3:00,1076.749023,22988.34961,1079.042114,13.36100006,-5350350
7/16/2020 4:00,1076.753052,23004.83008,1079.041504,13.36100006,-5366830
7/16/2020 5:00,1076.755005,23013.07031,1079.041504,13.16699982,-5375070
7/16/2020 6:00,1076.759888,23029.55078,1079.034302,13.16699982,-5391550
7/16/2020 7:00,1076.764893,23054.27148,1079.034302,13.16699982,-5408032
7/16/2020 8:00,1076.767944,23062.51172,1079.034302,13.16699982,-5424512
7/16/2020 9:00,1076.774048,23087.23047,1079.043823,13.16699982,-5440990
7/16/2020 10:00,1076.776001,23095.46875,1079.034302,13.16699982,-5457468
7/16/2020 11:00,1076.780151,23109.20117,1079.039551,13.16699982,-5471202
7/16/2020 12:00,1076.782959,23125.67969,1079.034302,13.16699982,-5487680
7/16/2020 13:00,1076.790039,23142.15625,1079.039917,13.16699982,-5506902
7/16/2020 14:00,1076.792969,23161.38086,1079.034302,13.16699982,-5523380
7/16/2020 15:00,1076.796021,23175.11133,1079.034302,13.16699982,-5537112
7/16/2020 16:00,1076.796997,23166.87305,1079.034302,13.58300018,-5520632
7/16/2020 17:00,1076.799072,23175.11133,1079.034302,13.16699982,-5537112
7/16/2020 18:00,1076.802979,23208.0625,1079.030762,13.08300018,-5578298
7/16/2020 19:00,1076.795044,23158.63281,1079.03064,13.08300018,-5520632
7/16/2020 20:00,1076.792969,23150.39453,1079.03064,13.08300018,-5512394
7/16/2020 21:00,1076.788086,23133.91797,1079.03064,13.08300018,-5512394
7/16/2020 22:00,1076.788086,23150.39453,1079.02771,12.97200012,-5528874
7/16/2020 23:00,1076.791016,23166.87305,1079.0271,12.97200012,-5528874
7/17/2020 0:00,1076.79126,23161.38086,1079.0271,12.97200012,-5512394
7/17/2020 1:00,1076.79895,23183.34766,1079.07959,14.36100006,-5545348
7/17/2020 2:00,1076.801636,23191.58594,1079.067261,14.16699982,-5553586
7/17/2020 3:00,1076.802612,23199.82422,1079.06897,14.16699982,-5553586
7/17/2020 4:00,1076.803467,23199.82422,1079.07019,14.16699982,-5553586
7/17/2020 5:00,1076.804321,23199.82422,1079.07019,14.16699982,-5561824
7/17/2020 6:00,1076.805176,23199.82422,1079.07019,14.16699982,-5561824
7/17/2020 7:00,1076.80603,23208.0625,1079.07019,14.16699982,-5570062
7/17/2020 8:00,1076.806763,23216.29883,1079.07019,14.16699982,-5570062
7/17/2020 9:00,1076.806152,23216.29883,1079.07019,14.16699982,-5578298
7/17/2020 10:00,1076.80896,23224.53711,1079.07019,14.16699982,-5586538
7/17/2020 11:00,1076.810425,23232.77344,1079.07019,14.16699982,-5594774
7/17/2020 12:00,1076.81189,23241.00977,1079.07019,14.16699982,-5594774
7/17/2020 13:00,1076.813599,23249.24609,1079.07019,14.16699982,-5611246
7/17/2020 14:00,1076.816284,23249.24609,1079.07019,14.16699982,-5611246
7/17/2020 15:00,1076.817017,23257.48438,1079.07019,14.16699982,-5619484
7/17/2020 16:00,1076.81897,23273.95703,1079.07019,14.16699982,-5627720
7/17/2020 17:00,1076.81897,23265.7207,1079.07019,14.16699982,-5624974
7/17/2020 18:00,1076.817993,23257.48438,1079.07019,14.16699982,-5619484
7/17/2020 19:00,1076.81604,23249.24609,1079.07019,14.16699982,-5619484
7/17/2020 20:00,1076.814941,23249.24609,1079.07019,14.16699982,-5611246
7/17/2020 21:00,1076.807129,23216.29883,1079.07019,14.16699982,-5594774
7/17/2020 22:00,1076.810913,23241.00977,1079.07019,14.16699982,-5594774
7/17/2020 23:00,1076.802856,23208.0625,1079.07019,14.16699982,-5561824
7/18/2020 0:00,1076.806885,23208.0625,1079.07019,14.16699982,-5570062
7/18/2020 1:00,1076.806152,23208.0625,1079.07019,14.16699982,-5570062
7/18/2020 2:00,1076.808838,23224.53711,1079.07019,14.16699982,-5586538
7/18/2020 3:00,1076.807007,23216.29883,1079.07019,14.16699982,-5586538
7/18/2020 4:00,1076.808838,23224.53711,1079.07019,14.16699982,-5586538
7/18/2020 5:00,1076.80896,23224.53711,1079.03064,13.08300018,-5586538
7/18/2020 6:00,1076.814941,23249.24609,1079.03064,13.08300018,-5603010
7/18/2020 7:00,1076.814819,23249.24609,1079.028931,13.08300018,-5611246
7/18/2020 8:00,1076.819946,23249.24609,1079.029785,12.97200012,-5611246
7/18/2020 9:00,1076.81897,23265.7207,1079.0271,12.97200012,-5619484
7/18/2020 10:00,1076.817993,23262.97461,1079.0271,12.97200012,-5627720
7/18/2020 11:00,1076.819946,23273.95703,1079.0271,12.97200012,-5635958
7/18/2020 12:00,1076.822998,23282.19336,1079.0271,12.97200012,-5644194
7/18/2020 13:00,1076.82605,23290.42773,1079.0271,12.97200012,-5652428
7/18/2020 14:00,1076.823853,23290.42773,1079.0271,12.97200012,-5652428
7/18/2020 15:00,1076.822998,23282.19336,1079.0271,12.97200012,-5644194
7/18/2020 16:00,1076.82312,23282.19336,1079.0271,12.97200012,-5644194
7/18/2020 17:00,1076.82019,23273.95703,1079.0271,12.97200012,-5644194
7/18/2020 18:00,1076.81897,23265.7207,1079.0271,12.97200012,-5627720
7/18/2020 19:00,1076.817993,23262.97461,1079.0271,12.88899994,-5627720
7/18/2020 20:00,1076.817993,23257.48438,1079.02356,12.97200012,-5619484
7/18/2020 21:00,1076.81897,23265.7207,1079.02356,12.88899994,-5619484
